Unnamed: 0,time,province,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI
21,2018-01-22,广东,74.38603821656051,93.44253503184711,14.499566878980891,29.028178343949044,1.22456050955414,58.42859872611464,-1.806484076433121,-3.746331210191083,289.47247133757963,74.48104458598726,99159.51974522292,23.3224076433121,113.41785987261149,二级
22,2018-01-23,广东,62.1723949044586,79.50635668789809,14.846420382165606,29.42685350318472,1.267656050955414,55.20267515923567,-3.4193375796178342,-1.8378471337579616,289.7434012738853,74.01091719745223,99172.48537579615,23.3224076433121,113.41785987261149,二级
23,2018-01-24,广东,50.3119872611465,67.26494267515923,11.905796178343948,24.198229299363057,1.0085732484076433,63.23489171974522,-5.663898089171974,-0.6009426751592357,289.18980891719747,77.23710828025477,99177.5097834395,23.3224076433121,113.41785987261149,二级
24,2018-01-25,广东,39.895108280254775,53.70856050955414,7.655961783439491,23.362178343949047,0.7350445859872612,57.57811464968153,-5.025770700636943,0.9843694267515924,289.51250955414014,81.29966878980892,99168.14615286623,23.3224076433121,113.41785987261149,二级
25,2018-01-26,广东,29.68007643312102,44.865872611464965,10.304726114649682,23.79095541401274,0.7625605095541401,35.696993630573246,-4.021210191082803,-5.83515923566879,285.3935668789809,75.58751592356687,99462.73885350318,23.3224076433121,113.41785987261149,一级
26,2018-01-27,广东,30.264917197452228,42.277847133757966,8.640063694267516,23.68415286624204,0.7050955414012738,32.61682802547771,-4.1130573248407645,-3.2736942675159235,284.25136305732485,75.50133757961784,99402.14555414014,23.3224076433121,113.41785987261149,一级
27,2018-01-28,广东,24.67629299363057,35.800993630573245,9.604025477707006,22.847936305732485,0.8313757961783439,24.371770700636944,-1.89228025477707,-7.0137197452229305,281.936025477707,83.36611464968153,99368.25264968153,23.3224076433121,113.41785987261149,一级
28,2018-01-29,广东,19.320229299363056,27.585796178343948,10.309898089171975,15.484356687898089,0.7868025477707006,39.66580891719745,-2.043821656050956,-9.017936305732484,277.89419108280254,72.82626751592358,99822.2514267516,23.3224076433121,113.41785987261149,一级
29,2018-01-30,广东,32.007019108280254,40.01717197452229,10.603337579617836,18.02132484076433,0.8374267515923567,35.71518471337579,-2.2139617834394905,-6.21712101910828,278.362025477707,67.5707898089172,99740.4021910828,23.3224076433121,113.41785987261149,一级
30,2018-01-31,广东,23.691974522292995,32.00212738853503,10.829095541401276,16.51345222929936,0.8805859872611465,44.26257324840765,-1.2819490445859874,-9.144687898089172,278.60342675159234,72.58378343949045,99881.95480254776,23.3224076433121,113.41785987261149,一级
31,2018-02-01,广东,46.71188535031848,59.30550318471337,13.165401273885353,19.156980891719744,0.7896178343949045,70.18468789808918,-2.6760891719745223,-7.345974522292994,279.6191337579618,51.22546496815286,99832.0967133758,23.3224076433121,113.41785987261149,二级
32,2018-02-02,广东,46.35817834394904,60.3816050955414,12.440076433121018,19.598254777070064,0.7507006369426751,63.09682802547771,-2.618955414012739,-8.371808917197452,280.4507898089172,48.94887898089172,100053.0208789809,23.3224076433121,113.41785987261149,二级
33,2018-02-03,广东,43.4008152866242,62.8788280254777,14.269299363057325,18.358343949044585,0.6812738853503184,79.4956560509554,-3.396165605095541,-9.338433121019108,279.2952229299363,47.0932229299363,100228.52236942676,23.3224076433121,113.41785987261149,二级
34,2018-02-04,广东,44.68184713375796,63.967745222929935,10.86003821656051,16.48996178343949,0.6095796178343948,75.96294267515924,-3.336127388535032,-8.021477707006369,278.8373121019108,41.98028025477706,100188.29899363055,23.3224076433121,113.41785987261149,二级
35,2018-02-05,广东,38.63794904458599,54.92133757961784,10.039987261146496,16.738012738853502,0.5825859872611465,68.73421656050955,-3.026165605095541,-8.553248407643313,278.61422929936305,36.6688152866242,100259.72063694269,23.3224076433121,113.41785987261149,二级
36,2018-02-06,广东,38.75515923566879,54.49848407643312,10.337375796178344,24.478968152866244,0.6139235668789809,68.65473885350319,-3.7961528662420383,-6.35568152866242,280.0200636942675,32.39830573248408,100009.06945222928,23.3224076433121,113.41785987261149,二级
37,2018-02-07,广东,51.00326114649681,69.69061146496814,11.075108280254776,35.52726114649682,0.7401656050955414,49.99371974522293,-3.03540127388535,-4.85228025477707,282.6056815286624,35.85787261146497,99695.35821656052,23.3224076433121,113.41785987261149,二级
38,2018-02-08,广东,50.363235668789805,64.72622929936306,10.190662420382166,26.9628025477707,0.7103566878980891,64.05398726114649,-3.2740254777070064,-3.488140127388536,284.23292993630577,40.60030573248408,99489.82498089172,23.3224076433121,113.41785987261149,二级
39,2018-02-09,广东,55.65808917197453,70.16626751592356,8.62728662420382,33.11750318471338,0.7745222929936306,54.42166878980892,-1.8941783439490447,0.3843312101910828,287.6950700636943,64.55551592356689,99235.9456433121,23.3224076433121,113.41785987261149,二级
40,2018-02-10,广东,65.4199872611465,73.14296815286625,8.966203821656052,24.204382165605093,0.8362929936305733,56.23305732484076,-1.5186496815286623,-4.063732484076433,287.97577070063693,75.12564331210191,99513.09891719748,23.3224076433121,113.41785987261149,二级
41,2018-02-11,广东,59.99979617834394,73.76475159235669,12.330840764331208,16.361184713375795,0.8667133757961784,75.56328662420383,-3.372305732484077,-7.172904458598725,284.68304458598726,60.0888025477707,100011.43640764333,23.3224076433121,113.41785987261149,二级
42,2018-02-12,广东,49.044522292993626,68.51537579617835,9.585031847133758,13.654866242038215,0.7210191082802547,81.66731210191082,-4.965821656050956,-6.601541401273885,284.5019872611465,38.06113375796178,100326.609477707,23.3224076433121,113.41785987261149,二级
43,2018-02-13,广东,43.01236942675159,69.71824203821656,7.901936305732485,17.652369426751594,0.6637452229299362,81.05061146496816,-3.938025477707006,-1.271248407643312,285.9742420382166,40.19543949044586,100047.3169044586,23.3224076433121,113.41785987261149,二级
44,2018-02-14,广东,39.38636942675159,62.25612738853503,6.462445859872612,16.545808917197455,0.687452229299363,82.62861146496815,-2.0553630573248407,4.252777070063694,289.05380891719744,75.79749044585986,99563.95191082802,23.3224076433121,113.41785987261149,二级
45,2018-02-15,广东,42.91882802547771,57.89175796178344,5.30915923566879,14.275108280254775,0.6665222929936306,72.13699363057324,-0.6855541401273885,3.4725987261146494,291.3566624203822,87.83966878980891,99285.64759235668,23.3224076433121,113.41785987261149,二级
46,2018-02-16,广东,85.72570700636942,96.63347770700636,9.706050955414012,14.077668789808916,0.7365605095541402,59.02617834394905,-0.5694140127388535,-1.7178598726114649,291.83170700636947,79.83215286624204,99240.7704076433,23.3224076433121,113.41785987261149,三级
47,2018-02-17,广东,65.19021656050955,77.12025477707006,10.127146496815287,12.44607643312102,0.7919108280254776,63.21470063694267,-4.965643312101912,-0.0928025477707006,291.2356942675159,75.85192356687898,99293.97798726114,23.3224076433121,113.41785987261149,二级
48,2018-02-18,广东,39.47310828025478,47.73301910828025,6.177222929936305,10.852165605095545,0.6459108280254777,71.66047133757962,-3.2320891719745224,2.9534012738853503,291.9919872611465,84.3372356687898,99352.73796178344,23.3224076433121,113.41785987261149,二级
49,2018-02-19,广东,35.337159235668786,43.17164331210191,5.427732484076434,12.392407643312104,0.6507515923566879,64.174025477707,-1.023363057324841,2.1825222929936303,293.1164458598726,86.17343949044586,99313.89198726114,23.3224076433121,113.41785987261149,二级
50,2018-02-20,广东,33.63385987261147,42.070165605095546,6.334624203821656,12.748267515923564,0.7185732484076434,54.60949044585987,-1.73115923566879,0.8472101910828025,292.1750573248408,86.82327388535032,99166.11863694269,23.3224076433121,113.41785987261149,一级
51,2018-02-21,广东,27.791057324840764,37.2875796178344,9.319656050955414,12.338140127388536,0.8350573248407643,44.34394904458599,-2.9997961783439493,-4.965859872611465,288.1968917197452,82.02157961783439,99311.64122292992,23.3224076433121,113.41785987261149,一级
52,2018-02-22,广东,11.935299363057323,20.866012738853502,9.529936305732484,11.051070063694269,0.8746369426751592,34.42411464968153,-2.82343949044586,-6.439668789808918,284.51867515923567,81.52681528662421,99568.59969426753,23.3224076433121,113.41785987261149,一级
53,2018-02-23,广东,15.231872611464969,24.362624203821657,8.897770700636944,11.24052229299363,0.8234267515923567,39.99757961783439,-3.2677707006369423,-1.84831847133758,287.4126242038217,71.68564331210192,99609.60750318471,23.3224076433121,113.41785987261149,一级
54,2018-02-24,广东,30.285770700636945,38.363235668789805,7.165235668789809,17.124140127388536,0.8305350318471338,46.82884076433121,-2.3393375796178346,0.3719235668789808,290.6412738853503,81.84287898089173,99596.79489171974,23.3224076433121,113.41785987261149,一级
55,2018-02-25,广东,31.02276433121019,42.103961783439495,9.63743949044586,15.582624203821656,0.9201273885350318,43.40810191082802,-2.189235668789809,-5.723987261146497,289.9631464968153,79.40935031847134,99618.61458598726,23.3224076433121,113.41785987261149,一级
56,2018-02-26,广东,23.5015796178344,34.46989808917197,10.27424203821656,12.91136305732484,0.7837579617834395,62.54527388535032,-3.946738853503185,-2.8616815286624204,289.22736305732485,66.59221656050956,99573.38626751592,23.3224076433121,113.41785987261149,一级
57,2018-02-27,广东,30.800789808917195,42.000178343949045,7.632802547770701,17.36188535031847,0.7105095541401274,69.55954140127388,-3.30807643312102,2.853859872611465,291.31670063694264,77.10333757961784,99282.06341401274,23.3224076433121,113.41785987261149,一级
58,2018-02-28,广东,29.270904458598725,38.768649681528665,5.58108280254777,16.63416560509554,0.6561019108280254,66.64433121019108,0.3150445859872611,2.238700636942675,293.974025477707,81.42980891719745,99025.20864968152,23.3224076433121,113.41785987261149,一级
59,2018-03-01,广东,32.11277707006369,43.85751592356688,7.857057324840764,18.270038216560508,0.7540382165605095,62.067019108280256,-2.1299617834394904,2.893885350318471,293.9683949044586,76.82621656050955,98905.96814012738,23.3224076433121,113.41785987261149,一级
60,2018-03-02,广东,30.11942675159236,39.93568152866242,6.696687898089172,15.043566878980892,0.6515414012738854,68.16774522292994,-1.4083694267515925,4.629146496815287,294.16457324840763,84.77454777070064,98782.4342165605,23.3224076433121,113.41785987261149,一级
61,2018-03-03,广东,32.434254777070066,40.52891719745223,5.639388535031848,14.320050955414011,0.6114904458598726,54.08391082802548,-0.74028025477707,6.047757961783439,295.2263694267516,87.13156687898089,98702.41319745225,23.3224076433121,113.41785987261149,一级
62,2018-03-04,广东,24.52662420382165,30.327426751592355,4.743082802547771,12.300853503184712,0.5409299363057325,38.56234394904458,0.6541528662420382,7.264636942675159,296.2451210191083,84.79345222929936,98733.72142675158,23.3224076433121,113.41785987261149,一级
63,2018-03-05,广东,26.257388535031847,33.99695541401274,9.909949044585987,14.576993630573249,0.5542420382165605,43.17161783439491,0.3565095541401274,0.5918216560509554,295.4256560509554,83.8268025477707,98955.6147133758,23.3224076433121,113.41785987261149,一级
64,2018-03-06,广东,24.5555796178344,39.7304076433121,10.482547770700636,16.473222929936306,0.7876050955414012,48.82299363057325,-4.880203821656051,-2.86828025477707,291.634,77.8552101910828,99360.73936305734,23.3224076433121,113.41785987261149,一级
65,2018-03-07,广东,24.833375796178345,40.21533757961784,8.595707006369427,15.75063694267516,0.6129044585987261,57.46552866242038,-3.9557834394904456,-1.6082547770700637,290.6943439490446,82.8315668789809,99354.79608917198,23.3224076433121,113.41785987261149,一级
66,2018-03-08,广东,12.349401273885352,23.192815286624203,10.001426751592357,12.895452229299364,0.6450191082802548,47.68815286624204,-2.845006369426752,-8.961426751592358,285.4623821656051,68.11733757961784,99692.0286624204,23.3224076433121,113.41785987261149,一级
67,2018-03-09,广东,19.72814012738853,33.65540127388535,8.334382165605096,13.027464968152866,0.5119745222929936,78.21626751592356,-4.681006369426751,-7.137821656050955,285.4556687898089,46.617566878980895,99923.2341910828,23.3224076433121,113.41785987261149,一级
68,2018-03-10,广东,34.63310828025478,52.82817834394905,10.263388535031847,24.78014012738853,0.6366242038216561,79.76594904458598,-4.434547770700637,-2.361630573248408,287.4076305732484,43.690828025477714,99827.11518471336,23.3224076433121,113.41785987261149,二级
69,2018-03-11,广东,36.79025477707006,49.75396178343949,8.024738853503186,24.490089171974525,0.6420382165605095,85.6319363057325,-4.611324840764331,0.8290318471337579,289.7472101910828,52.91473885350318,99729.90607643312,23.3224076433121,113.41785987261149,二级
70,2018-03-12,广东,34.6852101910828,49.96308280254777,7.587936305732484,27.330318471337577,0.656420382165605,77.01221656050956,-2.532191082802548,1.6984076433121018,291.5049044585988,64.8347643312102,99516.52021656052,23.3224076433121,113.41785987261149,一级
71,2018-03-13,广东,32.129375796178344,46.53763057324841,7.755745222929937,23.610866242038217,0.6267388535031847,76.14820382165605,-1.984445859872612,3.607694267515924,292.8801910828026,70.56703184713376,99272.57481528664,23.3224076433121,113.41785987261149,一级
72,2018-03-14,广东,31.433070063694267,41.77695541401275,6.916929936305732,25.654968152866243,0.6621910828025478,60.12828025477707,-2.617885350318472,4.768382165605096,293.41185987261144,79.07742675159236,99054.8534267516,23.3224076433121,113.41785987261149,一级
73,2018-03-15,广东,37.82236942675159,46.94974522292994,6.3963566878980895,26.689554140127388,0.7513375796178343,50.99342675159235,-0.353656050955414,2.534891719745223,294.52573248407646,78.0875796178344,98971.04642038216,23.3224076433121,113.41785987261149,二级
74,2018-03-16,广东,46.09462420382165,56.07366878980892,7.512611464968153,21.990471337579617,0.7654904458598726,67.88393630573249,-1.7510063694267517,0.0693248407643312,294.6611719745223,75.01299363057325,99128.5928535032,23.3224076433121,113.41785987261149,二级
